date,open,high,low,close,volume,symbol
2007-07-02,12.405,12.64,12.405,12.622,943,SILVER_CFD
2007-07-03,12.595,12.65,12.47,12.569,943,SILVER_CFD
2007-07-05,12.645,12.645,12.43,12.469,336,SILVER_CFD
2007-07-06,12.435,12.73,12.42,12.648,174,SILVER_CFD
2007-07-09,12.66,12.84,12.66,12.714,67,SILVER_CFD
2007-07-10,12.7,12.95,12.7,12.867,133,SILVER_CFD
2007-07-11,12.88,12.92,12.82,12.869,25,SILVER_CFD
2007-07-12,12.96,13.08,12.96,13.078,174,SILVER_CFD
2007-07-13,13.1,13.1,12.985,13.011,56,SILVER_CFD
2007-07-16,13.055,13.055,12.95,12.968,24,SILVER_CFD
2007-07-17,12.93,13.04,12.92,12.923,164,SILVER_CFD
2007-07-18,13.005,13.24,13.005,13.198,62,SILVER_CFD
2007-07-19,13.285,13.285,13.27,13.285,136,SILVER_CFD
2007-07-20,13.385,13.385,13.295,13.315,45,SILVER_CFD
2007-07-23,13.255,13.27,13.24,13.244,30,SILVER_CFD
2007-07-24,13.39,13.42,13.335,13.359,26,SILVER_CFD
2007-07-25,13.165,13.205,13.115,13.068,78,SILVER_CFD
2007-07-26,13.15,13.165,12.725,12.878,164,SILVER_CFD
2007-07-27,12.615,12.705,12.615,12.643,56,SILVER_CFD
2007-07-30,12.76,12.76,12.76,12.834,14,SILVER_CFD
2007-07-31,12.95,12.95,12.95,12.95,2,SILVER_CFD
2007-08-01,12.888,12.888,12.888,12.888,2,SILVER_CFD
2007-08-02,12.935,12.935,12.935,12.935,2,SILVER_CFD
2007-08-03,12.955,12.955,12.95,13.1,2,SILVER_CFD
2007-08-06,12.977,12.977,12.977,12.977,20,SILVER_CFD
2007-08-07,13.041,13.041,13.041,13.041,20,SILVER_CFD
2007-08-08,13.118,13.118,13.118,13.118,20,SILVER_CFD
2007-08-09,12.655,12.655,12.655,12.655,20,SILVER_CFD
2007-08-10,12.825,12.825,12.825,12.825,0,SILVER_CFD
2007-08-13,12.812,12.812,12.812,12.812,0,SILVER_CFD
2007-08-14,12.707,12.707,12.707,12.707,7,SILVER_CFD
2007-08-15,12.518,12.518,12.518,12.518,7,SILVER_CFD
2007-08-16,11.465,11.465,11.465,11.465,0,SILVER_CFD
2007-08-17,11.772,11.772,11.772,11.772,0,SILVER_CFD
2007-08-20,11.709,11.709,11.709,11.709,0,SILVER_CFD
2007-08-21,11.489,11.489,11.489,11.489,0,SILVER_CFD
2007-08-22,11.546,11.546,11.546,11.546,0,SILVER_CFD
2007-08-23,11.623,11.623,11.623,11.623,0,SILVER_CFD
2007-08-24,11.925,11.925,11.925,11.925,0,SILVER_CFD
2007-08-27,11.752,11.752,11.752,11.752,0,SILVER_CFD
2007-08-28,11.754,11.754,11.754,11.754,0,SILVER_CFD
2007-08-29,11.837,11.837,11.837,11.837,24849,SILVER_CFD
2007-08-30,11.895,11.905,11.725,11.791,12492,SILVER_CFD
2007-08-31,11.77,12.11,11.77,12.063,12492,SILVER_CFD
2007-09-04,12.095,12.335,12.0,12.281,416,SILVER_CFD
2007-09-05,12.2,12.225,12.115,12.19,187,SILVER_CFD
2007-09-06,12.23,12.47,12.23,12.365,357,SILVER_CFD
2007-09-07,12.535,12.565,12.405,12.592,157,SILVER_CFD
2007-09-10,12.535,12.54,12.47,12.532,47,SILVER_CFD
2007-09-11,12.6,12.745,12.55,12.667,194,SILVER_CFD
2007-09-12,12.71,12.71,12.5,12.625,167,SILVER_CFD
2007-09-13,12.59,12.59,12.4,12.514,56,SILVER_CFD
2007-09-14,12.5,12.69,12.5,12.544,54,SILVER_CFD
2007-09-17,12.595,12.75,12.595,12.739,155,SILVER_CFD
2007-09-18,13.02,13.02,13.02,12.767,446,SILVER_CFD
2007-09-19,12.925,12.96,12.925,12.956,41,SILVER_CFD
2007-09-20,12.955,13.465,12.955,13.321,185,SILVER_CFD
2007-09-21,13.47,13.485,13.36,13.474,86,SILVER_CFD
2007-09-24,13.49,13.49,13.49,13.497,70,SILVER_CFD
2007-09-25,13.4,13.4,13.4,13.482,62,SILVER_CFD
2007-09-26,13.4,13.4,13.4,13.416,3,SILVER_CFD
2007-09-27,13.54,13.54,13.475,13.517,14,SILVER_CFD
2007-09-28,13.815,13.815,13.72,13.794,4,SILVER_CFD
2007-10-01,13.71,13.71,13.71,13.729,2,SILVER_CFD
2007-10-02,13.327,13.327,13.327,13.327,0,SILVER_CFD
2007-10-03,13.349,13.349,13.349,13.349,16,SILVER_CFD
2007-10-04,13.21,13.395,13.205,13.389,57,SILVER_CFD
2007-10-05,13.42,13.42,13.39,13.379,2,SILVER_CFD
2007-10-08,13.25,13.25,13.25,13.25,0,SILVER_CFD
2007-10-09,13.475,13.475,13.475,13.475,0,SILVER_CFD
2007-10-10,13.61,13.61,13.61,13.562,2,SILVER_CFD
2007-10-11,13.855,13.855,13.855,13.883,1,SILVER_CFD
2007-10-12,13.803,13.803,13.803,13.803,0,SILVER_CFD
2007-10-15,13.757,13.757,13.757,13.757,0,SILVER_CFD
2007-10-16,13.562,13.562,13.562,13.562,0,SILVER_CFD
2007-10-17,13.656,13.656,13.656,13.656,0,SILVER_CFD
2007-10-18,13.711,13.711,13.711,13.711,0,SILVER_CFD
2007-10-19,13.855,13.865,13.8,13.553,10,SILVER_CFD
2007-10-22,13.475,13.475,13.475,13.475,10,SILVER_CFD
2007-10-23,13.572,13.572,13.572,13.572,10,SILVER_CFD
2007-10-24,13.515,13.515,13.515,13.515,4,SILVER_CFD
2007-10-25,13.5,13.5,13.5,13.835,0,SILVER_CFD
2007-10-26,14.212,14.212,14.212,14.212,0,SILVER_CFD
2007-10-29,14.365,14.365,14.365,14.365,3,SILVER_CFD
2007-10-30,14.267,14.267,14.267,14.267,3,SILVER_CFD
2007-10-31,14.3,14.45,14.3,14.377,21,SILVER_CFD
2007-11-01,14.264,14.264,14.06,14.27,21,SILVER_CFD
2007-11-02,14.546,14.546,14.546,14.546,21,SILVER_CFD
2007-11-05,14.74,14.74,14.74,14.732,5,SILVER_CFD
2007-11-06,14.7,14.7,14.7,15.327,1,SILVER_CFD
2007-11-07,15.43,15.485,15.27,15.272,209,SILVER_CFD
2007-11-08,15.467,15.467,15.467,15.467,209,SILVER_CFD
2007-11-09,15.499,15.499,15.499,15.499,209,SILVER_CFD
2007-11-12,14.735,14.75,14.555,14.719,6,SILVER_CFD
2007-11-13,14.55,14.55,14.545,14.571,2,SILVER_CFD
2007-11-14,15.029,15.029,15.029,15.029,2,SILVER_CFD
2007-11-15,14.4,14.4,14.4,14.452,3,SILVER_CFD
2007-11-16,14.483,14.483,14.483,14.483,3,SILVER_CFD
2007-11-19,14.136,14.136,14.136,14.136,3,SILVER_CFD
2007-11-20,14.476,14.476,14.476,14.478,0,SILVER_CFD
2007-11-21,14.4,14.4,14.4,14.4,0,SILVER_CFD
2007-11-23,14.715,14.715,14.715,14.715,0,SILVER_CFD
2007-11-26,14.835,14.835,14.835,14.817,1,SILVER_CFD
2007-11-27,14.474,14.474,14.474,14.474,0,SILVER_CFD
2007-11-28,14.329,14.329,14.329,14.329,43813,SILVER_CFD
2007-11-29,14.405,14.5,14.105,14.237,18863,SILVER_CFD
2007-11-30,14.145,14.22,13.76,13.963,2583,SILVER_CFD
2007-12-03,13.96,14.18,13.76,14.011,568,SILVER_CFD
2007-12-04,14.1,14.39,14.005,14.271,1269,SILVER_CFD
2007-12-05,14.36,14.36,14.13,14.27,471,SILVER_CFD
2007-12-06,14.25,14.5,14.115,14.44,216,SILVER_CFD
2007-12-07,14.28,14.34,14.28,14.325,25,SILVER_CFD
2007-12-10,14.34,14.705,14.34,14.674,50,SILVER_CFD
2007-12-11,14.725,14.74,14.425,14.695,79,SILVER_CFD
2007-12-12,14.55,14.665,14.55,14.655,49,SILVER_CFD
2007-12-13,14.685,14.685,14.0,14.072,171,SILVER_CFD
2007-12-14,13.995,14.0,13.75,13.826,40,SILVER_CFD
2007-12-17,13.6,13.6,13.6,13.826,7,SILVER_CFD
2007-12-18,14.025,14.045,14.01,14.014,129,SILVER_CFD
2007-12-19,14.03,14.095,14.03,14.073,7,SILVER_CFD
2007-12-20,14.196,14.196,14.196,14.196,7,SILVER_CFD
2007-12-21,14.37,14.385,14.37,14.346,88,SILVER_CFD
2007-12-24,14.52,14.52,14.52,14.52,88,SILVER_CFD
2007-12-26,14.53,14.7,14.53,14.695,35,SILVER_CFD
2007-12-27,14.61,14.61,14.61,14.678,35,SILVER_CFD
2007-12-28,14.745,14.825,14.725,14.77,16,SILVER_CFD
2007-12-31,14.797,14.797,14.797,14.797,10,SILVER_CFD
2008-01-02,15.167,15.167,15.167,15.167,7,SILVER_CFD
2008-01-03,15.34,15.34,15.085,15.382,398,SILVER_CFD
2008-01-04,15.18,15.18,15.18,15.346,25,SILVER_CFD
2008-01-07,15.185,15.185,15.185,15.18,9,SILVER_CFD
2008-01-08,15.725,15.725,15.68,15.707,17,SILVER_CFD
2008-01-09,15.78,15.78,15.77,15.734,39,SILVER_CFD
2008-01-10,15.515,15.515,15.515,16.173,94,SILVER_CFD
2008-01-11,16.273,16.273,16.273,16.273,13,SILVER_CFD
2008-01-14,16.325,16.325,16.325,16.325,240,SILVER_CFD
2008-01-15,16.205,16.205,16.205,16.205,30,SILVER_CFD
2008-01-16,15.807,15.807,15.807,15.807,2,SILVER_CFD
2008-01-17,16.025,16.025,16.025,15.93,1,SILVER_CFD
2008-01-18,16.045,16.045,16.045,16.138,1,SILVER_CFD
2008-01-22,15.515,15.57,15.51,16.03,105,SILVER_CFD
2008-01-23,16.055,16.055,16.045,15.902,378,SILVER_CFD
2008-01-24,16.273,16.273,16.273,16.273,129,SILVER_CFD
2008-01-25,16.428,16.428,16.428,16.428,114,SILVER_CFD
2008-01-28,16.69,16.69,16.69,16.69,315,SILVER_CFD
2008-01-29,16.745,16.745,16.745,16.745,18,SILVER_CFD
2008-01-30,16.715,16.715,16.715,16.711,0,SILVER_CFD
2008-01-31,16.775,16.875,16.775,16.948,209,SILVER_CFD
2008-02-01,16.89,16.89,16.775,16.824,3,SILVER_CFD
2008-02-04,16.74,16.74,16.74,16.74,0,SILVER_CFD
2008-02-05,16.445,16.445,16.445,16.303,202,SILVER_CFD
2008-02-06,16.508,16.508,16.508,16.508,100,SILVER_CFD
2008-02-07,16.735,16.735,16.735,16.735,115,SILVER_CFD
2008-02-08,17.05,17.05,17.05,17.075,1,SILVER_CFD
2008-02-11,17.433,17.433,17.433,17.433,114,SILVER_CFD
2008-02-12,17.525,17.58,17.12,17.218,8,SILVER_CFD
2008-02-13,17.326,17.326,17.326,17.326,8,SILVER_CFD
2008-02-14,17.23,17.23,17.23,17.23,50,SILVER_CFD
2008-02-15,17.098,17.098,17.098,17.098,50,SILVER_CFD
2008-02-19,17.16,17.28,17.05,17.49,8,SILVER_CFD
2008-02-20,17.745,17.745,17.745,17.745,0,SILVER_CFD
2008-02-21,17.94,17.94,17.94,17.94,0,SILVER_CFD
2008-02-22,18.025,18.025,18.025,18.025,0,SILVER_CFD
2008-02-25,18.01,18.01,17.915,18.08,2,SILVER_CFD
2008-02-26,18.712,18.712,18.712,18.712,30,SILVER_CFD
2008-02-27,19.202,19.202,19.202,19.202,63398,SILVER_CFD
2008-02-28,19.27,19.845,19.055,19.63,19057,SILVER_CFD
2008-02-29,19.78,19.925,19.355,19.808,3252,SILVER_CFD
2008-03-03,19.78,20.61,19.77,20.073,831,SILVER_CFD
2008-03-04,20.36,20.5,19.6,19.738,1158,SILVER_CFD
2008-03-05,19.71,20.8,19.4,20.685,339,SILVER_CFD
2008-03-06,20.775,21.1,19.87,20.131,762,SILVER_CFD
2008-03-07,20.31,20.7,20.01,20.158,200,SILVER_CFD
2008-03-10,20.22,20.245,19.335,19.698,383,SILVER_CFD
2008-03-11,19.685,20.025,19.5,19.676,98,SILVER_CFD
2008-03-12,19.675,20.11,19.4,19.911,98,SILVER_CFD
2008-03-13,20.155,20.83,20.155,20.339,65,SILVER_CFD
2008-03-14,20.575,20.83,20.32,20.574,82,SILVER_CFD
2008-03-17,21.005,21.185,19.995,20.222,197,SILVER_CFD
2008-03-18,21.005,20.325,19.65,19.89,161,SILVER_CFD
2008-03-19,19.74,19.775,18.25,18.395,208,SILVER_CFD
2008-03-20,17.85,18.08,16.77,16.805,262,SILVER_CFD
2008-03-24,17.19,17.19,16.87,17.067,80,SILVER_CFD
2008-03-25,17.19,17.555,17.41,17.762,77,SILVER_CFD
2008-03-26,17.95,18.34,17.95,18.346,55,SILVER_CFD
2008-03-27,18.28,18.28,18.28,18.513,40,SILVER_CFD
2008-03-28,18.29,18.32,17.71,17.9,92,SILVER_CFD
2008-03-31,18.125,18.125,17.24,17.275,29,SILVER_CFD
2008-04-01,16.885,16.915,16.455,16.855,88,SILVER_CFD
2008-04-02,16.8,17.21,16.755,17.147,31,SILVER_CFD
2008-04-03,17.335,17.43,17.03,17.447,33,SILVER_CFD
2008-04-04,17.83,17.83,17.385,17.722,39,SILVER_CFD
2008-04-07,18.087,18.087,18.087,18.087,2,SILVER_CFD
2008-04-08,17.86,17.86,17.57,17.675,3,SILVER_CFD
2008-04-09,18.17,18.17,18.17,18.17,3,SILVER_CFD
2008-04-10,18.013,18.013,18.013,18.013,3,SILVER_CFD
2008-04-11,17.668,17.668,17.668,17.668,77,SILVER_CFD
2008-04-14,17.768,17.768,17.768,17.768,0,SILVER_CFD
2008-04-15,17.83,17.83,17.83,17.83,0,SILVER_CFD
2008-04-16,18.305,18.305,18.305,18.305,0,SILVER_CFD
2008-04-17,18.287,18.287,18.287,18.287,0,SILVER_CFD
2008-04-18,17.802,17.802,17.802,17.802,0,SILVER_CFD
2008-04-21,17.342,17.342,17.342,17.342,0,SILVER_CFD
2008-04-22,17.698,17.698,17.698,17.698,0,SILVER_CFD
2008-04-23,17.155,17.155,17.155,17.155,0,SILVER_CFD
2008-04-24,16.652,16.652,16.652,16.652,0,SILVER_CFD
2008-04-25,16.565,16.78,16.565,16.846,0,SILVER_CFD
2008-04-28,17.011,17.011,17.011,17.011,34513,SILVER_CFD
2008-04-29,17.015,17.035,16.425,16.54,17691,SILVER_CFD
2008-04-30,16.52,16.87,16.365,16.502,2877,SILVER_CFD
2008-05-01,16.97,16.975,15.995,16.121,1100,SILVER_CFD
2008-05-02,16.25,16.48,16.125,16.381,131,SILVER_CFD
2008-05-05,16.51,16.765,16.51,16.746,406,SILVER_CFD
2008-05-06,16.73,17.0,16.635,16.78,376,SILVER_CFD
2008-05-07,16.74,16.74,16.48,16.617,91,SILVER_CFD
2008-05-08,16.54,16.895,16.45,16.794,44,SILVER_CFD
2008-05-09,16.845,16.96,16.525,16.843,360,SILVER_CFD
2008-05-12,16.755,17.3,16.755,17.158,185,SILVER_CFD
2008-05-13,17.165,17.165,16.6,16.763,56,SILVER_CFD
2008-05-14,16.795,16.795,16.75,16.55,50,SILVER_CFD
2008-05-15,16.53,16.98,16.52,16.627,106,SILVER_CFD
2008-05-16,16.8,16.92,16.8,16.904,6,SILVER_CFD
2008-05-19,17.16,17.18,17.005,16.974,144,SILVER_CFD
2008-05-20,17.065,17.635,17.05,17.671,31,SILVER_CFD
2008-05-21,17.845,18.0,17.84,17.998,18,SILVER_CFD
2008-05-22,17.855,18.05,17.855,17.975,29,SILVER_CFD
2008-05-23,18.115,18.21,18.04,18.241,29,SILVER_CFD
2008-05-27,18.285,18.29,17.42,17.425,354,SILVER_CFD
2008-05-28,17.515,17.65,17.515,17.38,80,SILVER_CFD
2008-05-29,16.865,16.865,16.6,16.477,78,SILVER_CFD
2008-05-30,16.59,16.59,16.53,16.827,2,SILVER_CFD
2008-06-02,16.874,16.874,16.874,16.874,2,SILVER_CFD
2008-06-03,16.85,16.86,16.58,16.799,14,SILVER_CFD
2008-06-04,16.725,16.88,16.65,16.906,8,SILVER_CFD
2008-06-05,16.99,16.99,16.78,17.137,4,SILVER_CFD
2008-06-06,17.397,17.397,17.397,17.397,4,SILVER_CFD
2008-06-09,17.26,17.43,17.26,17.18,2,SILVER_CFD
2008-06-10,16.607,16.607,16.607,16.607,2,SILVER_CFD
2008-06-11,16.88,16.895,16.605,16.829,18,SILVER_CFD
2008-06-12,16.463,16.463,16.463,16.463,2,SILVER_CFD
2008-06-13,16.465,16.575,16.465,16.54,2,SILVER_CFD
2008-06-16,16.84,16.89,16.84,17.214,6,SILVER_CFD
2008-06-17,17.14,17.14,17.14,17.059,6,SILVER_CFD
2008-06-18,17.18,17.4,17.18,17.325,4,SILVER_CFD
2008-06-19,17.5,17.5,17.245,17.457,8,SILVER_CFD
2008-06-20,17.615,17.665,17.615,17.387,5,SILVER_CFD
2008-06-23,16.782,16.782,16.782,16.782,0,SILVER_CFD
2008-06-24,16.627,16.627,16.627,16.627,0,SILVER_CFD
2008-06-25,16.499,16.64,16.499,16.499,0,SILVER_CFD
2008-06-26,17.123,17.123,17.123,17.123,47394,SILVER_CFD
2008-06-27,17.205,17.66,17.125,17.62,25501,SILVER_CFD
2008-06-30,17.57,17.88,17.22,17.42,1742,SILVER_CFD
2008-07-01,17.44,18.195,17.38,18.2,407,SILVER_CFD
2008-07-02,18.11,18.38,17.935,18.337,284,SILVER_CFD
2008-07-03,18.32,18.41,18.0,18.285,284,SILVER_CFD
2008-07-07,18.12,18.15,17.55,17.838,327,SILVER_CFD
2008-07-08,17.805,17.91,17.52,17.88,544,SILVER_CFD
2008-07-09,17.8,18.14,17.79,18.1,124,SILVER_CFD
2008-07-10,18.25,18.25,18.18,18.245,73,SILVER_CFD
2008-07-11,18.5,18.79,18.5,18.745,69,SILVER_CFD
2008-07-14,18.805,19.225,18.695,19.175,95,SILVER_CFD
2008-07-15,19.05,19.375,18.64,18.941,134,SILVER_CFD
2008-07-16,18.73,19.02,18.69,18.735,59,SILVER_CFD
2008-07-17,18.82,18.865,18.35,18.667,38,SILVER_CFD
2008-07-18,18.5,18.61,18.18,18.135,76,SILVER_CFD
2008-07-21,18.235,18.455,18.235,18.362,247,SILVER_CFD
2008-07-22,18.46,18.6,17.955,17.945,283,SILVER_CFD
2008-07-23,17.735,17.8,17.555,17.4,23,SILVER_CFD
2008-07-24,17.246,17.246,17.246,17.246,1,SILVER_CFD
2008-07-25,17.435,17.435,17.37,17.325,59,SILVER_CFD
2008-07-28,17.515,17.52,17.515,17.417,43,SILVER_CFD
2008-07-29,17.375,17.375,17.375,17.33,45,SILVER_CFD
2008-07-30,17.12,17.585,16.83,17.422,112,SILVER_CFD
2008-07-31,17.525,17.735,17.505,17.75,10,SILVER_CFD
2008-08-01,17.65,17.65,17.475,17.481,2,SILVER_CFD
2008-08-04,17.103,17.103,17.103,17.103,2,SILVER_CFD
2008-08-05,16.75,16.75,16.45,16.537,6,SILVER_CFD
2008-08-06,16.472,16.472,16.472,16.472,6,SILVER_CFD
2008-08-07,16.525,16.525,16.215,16.227,17,SILVER_CFD
2008-08-08,15.38,15.38,15.26,15.303,24,SILVER_CFD
2008-08-11,14.63,14.64,14.62,14.595,16,SILVER_CFD
2008-08-12,14.78,14.78,14.59,14.462,4,SILVER_CFD
2008-08-13,14.81,14.81,14.81,14.824,18,SILVER_CFD
2008-08-14,14.865,14.865,14.865,14.214,1,SILVER_CFD
2008-08-15,13.12,13.12,12.8,12.801,4,SILVER_CFD
2008-08-18,13.087,13.087,13.087,13.087,4,SILVER_CFD
2008-08-19,13.155,13.155,13.155,13.093,1,SILVER_CFD
2008-08-20,13.15,13.15,12.99,13.029,15,SILVER_CFD
2008-08-21,13.615,13.615,13.615,13.719,1,SILVER_CFD
2008-08-22,13.42,13.43,13.42,13.47,6,SILVER_CFD
2008-08-25,13.365,13.365,13.365,13.365,6,SILVER_CFD
2008-08-26,13.572,13.572,13.572,13.572,0,SILVER_CFD
2008-08-27,13.468,13.468,13.468,13.468,33676,SILVER_CFD
2008-08-28,13.495,14.03,13.455,13.604,25386,SILVER_CFD
2008-08-29,13.66,13.89,13.53,13.607,2131,SILVER_CFD
2008-09-02,13.77,13.77,12.475,13.05,2013,SILVER_CFD
2008-09-03,13.09,13.09,12.56,12.86,1146,SILVER_CFD
2008-09-04,12.83,13.14,12.62,12.856,299,SILVER_CFD
2008-09-05,12.7,13.005,12.095,12.245,481,SILVER_CFD
2008-09-08,12.41,12.675,11.93,11.99,208,SILVER_CFD
2008-09-09,12.14,12.14,11.275,11.64,193,SILVER_CFD
2008-09-10,11.15,11.3,10.68,10.817,216,SILVER_CFD
2008-09-11,10.645,10.94,10.28,10.49,307,SILVER_CFD
2008-09-12,10.78,10.84,10.66,10.735,43,SILVER_CFD
2008-09-15,10.795,11.12,10.46,11.075,44,SILVER_CFD
2008-09-16,11.045,11.045,10.465,10.462,45,SILVER_CFD
2008-09-17,10.73,12.095,10.73,11.62,269,SILVER_CFD
2008-09-18,12.8,12.83,11.94,12.648,133,SILVER_CFD
2008-09-19,12.405,12.585,12.31,12.425,23,SILVER_CFD
2008-09-22,13.4,13.4,13.4,13.4,28,SILVER_CFD
2008-09-23,13.22,13.29,13.22,13.12,82,SILVER_CFD
2008-09-24,13.335,13.335,13.335,13.384,29,SILVER_CFD
2008-09-25,13.39,13.735,13.17,13.222,96,SILVER_CFD
2008-09-26,13.2,13.52,13.2,13.458,60,SILVER_CFD
2008-09-29,12.975,13.215,12.835,12.981,72,SILVER_CFD
2008-09-30,12.97,12.975,12.295,12.231,46,SILVER_CFD
2008-10-01,12.57,12.57,12.57,12.72,11,SILVER_CFD
2008-10-02,11.8,11.8,11.13,11.065,22,SILVER_CFD
2008-10-03,10.86,11.64,10.86,11.27,129,SILVER_CFD
2008-10-06,11.38,11.38,10.925,11.23,31,SILVER_CFD
2008-10-07,11.435,11.555,11.245,11.325,126,SILVER_CFD
2008-10-08,11.9,11.9,11.605,11.717,150,SILVER_CFD
2008-10-09,11.65,11.92,11.65,11.82,7,SILVER_CFD
2008-10-10,10.5,10.5,9.57,10.545,25,SILVER_CFD
2008-10-13,10.45,10.45,10.45,10.737,12,SILVER_CFD
2008-10-14,10.925,11.035,10.795,11.018,41,SILVER_CFD
2008-10-15,10.39,10.42,10.065,10.142,138,SILVER_CFD
2008-10-16,10.25,10.25,9.35,9.607,151,SILVER_CFD
2008-10-17,9.41,9.48,9.115,9.31,71,SILVER_CFD
2008-10-20,9.61,9.795,9.505,9.665,135,SILVER_CFD
2008-10-21,9.56,10.14,9.56,10.05,63,SILVER_CFD
2008-10-22,9.835,9.845,9.43,9.452,44,SILVER_CFD
2008-10-23,9.215,9.605,9.215,9.5,199,SILVER_CFD
2008-10-24,9.035,9.08,9.01,9.295,60,SILVER_CFD
2008-10-27,9.025,9.03,9.025,9.195,8,SILVER_CFD
2008-10-28,8.78,9.14,8.78,8.79,58,SILVER_CFD
2008-10-29,9.805,9.805,9.805,9.805,3,SILVER_CFD
2008-10-30,9.785,9.785,9.785,9.785,3,SILVER_CFD
2008-10-31,9.68,9.92,9.68,9.73,15,SILVER_CFD
2008-11-03,9.75,9.75,9.75,9.75,15,SILVER_CFD
2008-11-04,10.13,10.13,10.13,10.13,15,SILVER_CFD
2008-11-05,10.455,10.455,10.455,10.455,15,SILVER_CFD
2008-11-06,10.295,10.295,10.01,10.055,24,SILVER_CFD
2008-11-07,10.15,10.15,9.99,9.963,17,SILVER_CFD
2008-11-10,10.45,10.45,10.15,10.22,9,SILVER_CFD
2008-11-11,9.625,9.76,9.625,9.805,6,SILVER_CFD
2008-11-12,9.55,9.6,9.33,9.48,21,SILVER_CFD
2008-11-13,9.1,9.215,8.83,8.8,19,SILVER_CFD
2008-11-14,9.535,9.58,9.505,9.49,22,SILVER_CFD
2008-11-17,9.33,9.33,9.33,9.33,3,SILVER_CFD
2008-11-18,9.3,9.565,9.3,9.55,11,SILVER_CFD
2008-11-19,9.35,9.35,9.31,9.31,2,SILVER_CFD
2008-11-20,9.265,9.265,8.875,9.025,40,SILVER_CFD
2008-11-21,9.38,9.59,9.38,9.48,6,SILVER_CFD
2008-11-24,10.225,10.325,10.225,10.355,2,SILVER_CFD
2008-11-25,10.27,10.27,10.27,10.27,31997,SILVER_CFD
2008-11-26,10.26,10.455,10.15,10.22,31997,SILVER_CFD
2008-11-28,10.33,10.34,10.08,10.185,1881,SILVER_CFD
2008-12-01,10.24,10.25,9.145,9.35,1042,SILVER_CFD
2008-12-02,9.2,9.71,9.2,9.59,258,SILVER_CFD
2008-12-03,9.57,9.72,9.28,9.564,125,SILVER_CFD
2008-12-04,9.48,9.59,9.335,9.491,345,SILVER_CFD
2008-12-05,9.4,9.525,9.135,9.401,376,SILVER_CFD
2008-12-08,10.235,10.285,9.95,9.94,126,SILVER_CFD
2008-12-09,9.84,9.84,9.65,9.815,74,SILVER_CFD
2008-12-10,9.825,10.21,9.825,10.165,42,SILVER_CFD
2008-12-11,10.12,10.445,10.12,10.39,39,SILVER_CFD
2008-12-12,10.05,10.29,10.05,10.199,26,SILVER_CFD
2008-12-15,10.39,10.665,10.3,10.589,81,SILVER_CFD
2008-12-16,10.47,10.82,10.47,10.674,71,SILVER_CFD
2008-12-17,11.41,11.41,11.25,11.389,125,SILVER_CFD
2008-12-18,11.33,11.335,11.33,11.089,127,SILVER_CFD
2008-12-19,10.77,10.885,10.77,10.819,31,SILVER_CFD
2008-12-22,10.829,10.829,10.829,10.829,31,SILVER_CFD
2008-12-23,10.62,10.62,10.25,10.233,2,SILVER_CFD
2008-12-24,10.29,10.335,10.29,10.323,69,SILVER_CFD
2008-12-26,10.503,10.503,10.503,10.503,2,SILVER_CFD
2008-12-29,10.965,10.965,10.815,10.783,53,SILVER_CFD
2008-12-30,10.885,11.095,10.85,10.955,71,SILVER_CFD
2008-12-31,10.79,11.365,10.78,11.27,137,SILVER_CFD
2009-01-02,11.195,11.525,11.16,11.465,82,SILVER_CFD
2009-01-05,10.92,11.245,10.89,11.245,31,SILVER_CFD
2009-01-06,10.88,11.485,10.88,11.42,35,SILVER_CFD
2009-01-07,11.41,11.41,10.895,11.08,213,SILVER_CFD
2009-01-08,11.155,11.17,11.035,11.072,138,SILVER_CFD
2009-01-09,11.29,11.295,11.29,11.295,33,SILVER_CFD
2009-01-12,10.725,10.725,10.725,10.725,130,SILVER_CFD
2009-01-13,10.71,10.71,10.71,10.655,44,SILVER_CFD
2009-01-14,10.5,10.56,10.37,10.452,40,SILVER_CFD
2009-01-15,10.53,10.53,10.38,10.42,19,SILVER_CFD
2009-01-16,11.0,11.25,11.0,11.195,19,SILVER_CFD
2009-01-20,11.345,11.345,11.205,11.158,18,SILVER_CFD
2009-01-21,11.315,11.355,11.145,11.315,135,SILVER_CFD
2009-01-22,11.43,11.435,11.357,11.357,22,SILVER_CFD
2009-01-23,11.505,11.932,11.345,11.932,322,SILVER_CFD
2009-01-26,12.1,12.102,12.1,12.102,1,SILVER_CFD
2009-01-27,12.015,12.015,12.015,12.167,26,SILVER_CFD
2009-01-28,11.963,11.963,11.963,11.963,36,SILVER_CFD
2009-01-29,11.89,12.145,11.89,12.14,7,SILVER_CFD
2009-01-30,12.475,12.59,12.475,12.56,30,SILVER_CFD
2009-02-02,12.5,12.5,12.5,12.41,2,SILVER_CFD
2009-02-03,12.27,12.275,12.27,12.295,67,SILVER_CFD
2009-02-04,12.51,12.51,12.465,12.465,10,SILVER_CFD
2009-02-05,12.74,12.755,12.7,12.745,69,SILVER_CFD
2009-02-06,12.875,13.155,12.875,13.155,3,SILVER_CFD
2009-02-09,13.005,13.005,12.88,12.825,14,SILVER_CFD
2009-02-10,13.11,13.15,13.05,13.125,75,SILVER_CFD
2009-02-11,13.325,13.515,13.225,13.515,40,SILVER_CFD
2009-02-12,13.43,13.43,13.345,13.505,16,SILVER_CFD
2009-02-13,13.33,13.62,13.33,13.62,33,SILVER_CFD
